strategy_id,N_fast,N_slow
nf_0181_ns_2299,181,2299
nf_0181_ns_2325,181,2325
nf_0181_ns_2352,181,2352
nf_0181_ns_2379,181,2379
nf_0181_ns_2406,181,2406
nf_0181_ns_2432,181,2432
nf_0181_ns_2459,181,2459
nf_0181_ns_2486,181,2486
nf_0181_ns_2512,181,2512
nf_0181_ns_2539,181,2539
nf_0181_ns_2566,181,2566
nf_0181_ns_2593,181,2593
nf_0181_ns_2619,181,2619
nf_0181_ns_2646,181,2646
nf_0181_ns_2673,181,2673
nf_0181_ns_2700,181,2700
nf_0186_ns_0187,186,187
nf_0186_ns_0214,186,214
nf_0186_ns_0241,186,241
nf_0186_ns_0267,186,267
nf_0186_ns_0294,186,294
nf_0186_ns_0321,186,321
nf_0186_ns_0348,186,348
nf_0186_ns_0374,186,374
nf_0186_ns_0401,186,401
nf_0186_ns_0428,186,428
nf_0186_ns_0454,186,454
nf_0186_ns_0481,186,481
nf_0186_ns_0508,186,508
nf_0186_ns_0535,186,535
nf_0186_ns_0561,186,561
nf_0186_ns_0588,186,588
nf_0186_ns_0615,186,615
nf_0186_ns_0642,186,642
nf_0186_ns_0668,186,668
nf_0186_ns_0695,186,695
nf_0186_ns_0722,186,722
nf_0186_ns_0748,186,748
nf_0186_ns_0775,186,775
nf_0186_ns_0802,186,802
nf_0186_ns_0829,186,829
nf_0186_ns_0855,186,855
nf_0186_ns_0882,186,882
nf_0186_ns_0909,186,909
nf_0186_ns_0936,186,936
nf_0186_ns_0962,186,962
nf_0186_ns_0989,186,989
nf_0186_ns_1016,186,1016
nf_0186_ns_1042,186,1042
nf_0186_ns_1069,186,1069
nf_0186_ns_1096,186,1096
nf_0186_ns_1123,186,1123
nf_0186_ns_1149,186,1149
nf_0186_ns_1176,186,1176
nf_0186_ns_1203,186,1203
nf_0186_ns_1230,186,1230
nf_0186_ns_1256,186,1256
nf_0186_ns_1283,186,1283
nf_0186_ns_1310,186,1310
nf_0186_ns_1336,186,1336
nf_0186_ns_1363,186,1363
nf_0186_ns_1390,186,1390
nf_0186_ns_1417,186,1417
nf_0186_ns_1443,186,1443
nf_0186_ns_1470,186,1470
nf_0186_ns_1497,186,1497
nf_0186_ns_1524,186,1524
nf_0186_ns_1550,186,1550
nf_0186_ns_1577,186,1577
nf_0186_ns_1604,186,1604
nf_0186_ns_1630,186,1630
nf_0186_ns_1657,186,1657
nf_0186_ns_1684,186,1684
nf_0186_ns_1711,186,1711
nf_0186_ns_1737,186,1737
nf_0186_ns_1764,186,1764
nf_0186_ns_1791,186,1791
nf_0186_ns_1818,186,1818
nf_0186_ns_1844,186,1844
nf_0186_ns_1871,186,1871
nf_0186_ns_1898,186,1898
nf_0186_ns_1924,186,1924
nf_0186_ns_1951,186,1951
nf_0186_ns_1978,186,1978
nf_0186_ns_2005,186,2005
nf_0186_ns_2031,186,2031
nf_0186_ns_2058,186,2058
nf_0186_ns_2085,186,2085
nf_0186_ns_2112,186,2112
nf_0186_ns_2138,186,2138
nf_0186_ns_2165,186,2165
nf_0186_ns_2192,186,2192
nf_0186_ns_2218,186,2218
nf_0186_ns_2245,186,2245
nf_0186_ns_2272,186,2272
nf_0186_ns_2299,186,2299
nf_0186_ns_2325,186,2325
nf_0186_ns_2352,186,2352
nf_0186_ns_2379,186,2379
nf_0186_ns_2406,186,2406
nf_0186_ns_2432,186,2432
nf_0186_ns_2459,186,2459
nf_0186_ns_2486,186,2486
nf_0186_ns_2512,186,2512
nf_0186_ns_2539,186,2539
nf_0186_ns_2566,186,2566
nf_0186_ns_2593,186,2593
nf_0186_ns_2619,186,2619
nf_0186_ns_2646,186,2646
nf_0186_ns_2673,186,2673
nf_0186_ns_2700,186,2700
nf_0192_ns_0214,192,214
nf_0192_ns_0241,192,241
nf_0192_ns_0267,192,267
nf_0192_ns_0294,192,294
nf_0192_ns_0321,192,321
nf_0192_ns_0348,192,348
nf_0192_ns_0374,192,374
nf_0192_ns_0401,192,401
nf_0192_ns_0428,192,428
nf_0192_ns_0454,192,454
nf_0192_ns_0481,192,481
nf_0192_ns_0508,192,508
nf_0192_ns_0535,192,535
nf_0192_ns_0561,192,561
nf_0192_ns_0588,192,588
nf_0192_ns_0615,192,615
nf_0192_ns_0642,192,642
nf_0192_ns_0668,192,668
nf_0192_ns_0695,192,695
nf_0192_ns_0722,192,722
nf_0192_ns_0748,192,748
nf_0192_ns_0775,192,775
nf_0192_ns_0802,192,802
nf_0192_ns_0829,192,829
nf_0192_ns_0855,192,855
nf_0192_ns_0882,192,882
nf_0192_ns_0909,192,909
nf_0192_ns_0936,192,936
nf_0192_ns_0962,192,962
nf_0192_ns_0989,192,989
nf_0192_ns_1016,192,1016
nf_0192_ns_1042,192,1042
nf_0192_ns_1069,192,1069
nf_0192_ns_1096,192,1096
nf_0192_ns_1123,192,1123
nf_0192_ns_1149,192,1149
nf_0192_ns_1176,192,1176
nf_0192_ns_1203,192,1203
nf_0192_ns_1230,192,1230
nf_0192_ns_1256,192,1256
nf_0192_ns_1283,192,1283
nf_0192_ns_1310,192,1310
nf_0192_ns_1336,192,1336
nf_0192_ns_1363,192,1363
nf_0192_ns_1390,192,1390
nf_0192_ns_1417,192,1417
nf_0192_ns_1443,192,1443
nf_0192_ns_1470,192,1470
nf_0192_ns_1497,192,1497
nf_0192_ns_1524,192,1524
nf_0192_ns_1550,192,1550
nf_0192_ns_1577,192,1577
nf_0192_ns_1604,192,1604
nf_0192_ns_1630,192,1630
nf_0192_ns_1657,192,1657
nf_0192_ns_1684,192,1684
nf_0192_ns_1711,192,1711
nf_0192_ns_1737,192,1737
nf_0192_ns_1764,192,1764
nf_0192_ns_1791,192,1791
nf_0192_ns_1818,192,1818
nf_0192_ns_1844,192,1844
nf_0192_ns_1871,192,1871
nf_0192_ns_1898,192,1898
nf_0192_ns_1924,192,1924
nf_0192_ns_1951,192,1951
nf_0192_ns_1978,192,1978
nf_0192_ns_2005,192,2005
nf_0192_ns_2031,192,2031
nf_0192_ns_2058,192,2058
nf_0192_ns_2085,192,2085
nf_0192_ns_2112,192,2112
nf_0192_ns_2138,192,2138
nf_0192_ns_2165,192,2165
nf_0192_ns_2192,192,2192
nf_0192_ns_2218,192,2218
nf_0192_ns_2245,192,2245
nf_0192_ns_2272,192,2272
nf_0192_ns_2299,192,2299
nf_0192_ns_2325,192,2325
nf_0192_ns_2352,192,2352
nf_0192_ns_2379,192,2379
nf_0192_ns_2406,192,2406
nf_0192_ns_2432,192,2432
nf_0192_ns_2459,192,2459
nf_0192_ns_2486,192,2486
nf_0192_ns_2512,192,2512
nf_0192_ns_2539,192,2539
nf_0192_ns_2566,192,2566
nf_0192_ns_2593,192,2593
nf_0192_ns_2619,192,2619
nf_0192_ns_2646,192,2646
nf_0192_ns_2673,192,2673
nf_0192_ns_2700,192,2700
nf_0197_ns_0214,197,214
nf_0197_ns_0241,197,241
nf_0197_ns_0267,197,267
nf_0197_ns_0294,197,294
nf_0197_ns_0321,197,321
nf_0197_ns_0348,197,348
nf_0197_ns_0374,197,374
nf_0197_ns_0401,197,401
nf_0197_ns_0428,197,428
nf_0197_ns_0454,197,454
nf_0197_ns_0481,197,481
nf_0197_ns_0508,197,508
nf_0197_ns_0535,197,535
nf_0197_ns_0561,197,561
nf_0197_ns_0588,197,588
nf_0197_ns_0615,197,615
nf_0197_ns_0642,197,642
nf_0197_ns_0668,197,668
nf_0197_ns_0695,197,695
nf_0197_ns_0722,197,722
nf_0197_ns_0748,197,748
nf_0197_ns_0775,197,775
nf_0197_ns_0802,197,802
nf_0197_ns_0829,197,829
nf_0197_ns_0855,197,855
nf_0197_ns_0882,197,882
nf_0197_ns_0909,197,909
nf_0197_ns_0936,197,936
nf_0197_ns_0962,197,962
nf_0197_ns_0989,197,989
nf_0197_ns_1016,197,1016
nf_0197_ns_1042,197,1042
nf_0197_ns_1069,197,1069
nf_0197_ns_1096,197,1096
nf_0197_ns_1123,197,1123
nf_0197_ns_1149,197,1149
nf_0197_ns_1176,197,1176
nf_0197_ns_1203,197,1203
nf_0197_ns_1230,197,1230
nf_0197_ns_1256,197,1256
nf_0197_ns_1283,197,1283
nf_0197_ns_1310,197,1310
nf_0197_ns_1336,197,1336
nf_0197_ns_1363,197,1363
nf_0197_ns_1390,197,1390
nf_0197_ns_1417,197,1417
nf_0197_ns_1443,197,1443
nf_0197_ns_1470,197,1470
nf_0197_ns_1497,197,1497
nf_0197_ns_1524,197,1524
nf_0197_ns_1550,197,1550
nf_0197_ns_1577,197,1577
nf_0197_ns_1604,197,1604
nf_0197_ns_1630,197,1630
nf_0197_ns_1657,197,1657
nf_0197_ns_1684,197,1684
nf_0197_ns_1711,197,1711
nf_0197_ns_1737,197,1737
nf_0197_ns_1764,197,1764
nf_0197_ns_1791,197,1791
nf_0197_ns_1818,197,1818
nf_0197_ns_1844,197,1844
nf_0197_ns_1871,197,1871
nf_0197_ns_1898,197,1898
nf_0197_ns_1924,197,1924
nf_0197_ns_1951,197,1951
nf_0197_ns_1978,197,1978
nf_0197_ns_2005,197,2005
nf_0197_ns_2031,197,2031
nf_0197_ns_2058,197,2058
nf_0197_ns_2085,197,2085
nf_0197_ns_2112,197,2112
nf_0197_ns_2138,197,2138
nf_0197_ns_2165,197,2165
nf_0197_ns_2192,197,2192
nf_0197_ns_2218,197,2218
nf_0197_ns_2245,197,2245
nf_0197_ns_2272,197,2272
nf_0197_ns_2299,197,2299
nf_0197_ns_2325,197,2325
nf_0197_ns_2352,197,2352
nf_0197_ns_2379,197,2379
nf_0197_ns_2406,197,2406
nf_0197_ns_2432,197,2432
nf_0197_ns_2459,197,2459
nf_0197_ns_2486,197,2486
nf_0197_ns_2512,197,2512
nf_0197_ns_2539,197,2539
nf_0197_ns_2566,197,2566
nf_0197_ns_2593,197,2593
nf_0197_ns_2619,197,2619
nf_0197_ns_2646,197,2646
nf_0197_ns_2673,197,2673
nf_0197_ns_2700,197,2700
nf_0202_ns_0214,202,214
nf_0202_ns_0241,202,241
nf_0202_ns_0267,202,267
nf_0202_ns_0294,202,294
nf_0202_ns_0321,202,321
nf_0202_ns_0348,202,348
nf_0202_ns_0374,202,374
nf_0202_ns_0401,202,401
nf_0202_ns_0428,202,428
nf_0202_ns_0454,202,454
nf_0202_ns_0481,202,481
nf_0202_ns_0508,202,508
nf_0202_ns_0535,202,535
nf_0202_ns_0561,202,561
nf_0202_ns_0588,202,588
nf_0202_ns_0615,202,615
nf_0202_ns_0642,202,642
nf_0202_ns_0668,202,668
nf_0202_ns_0695,202,695
nf_0202_ns_0722,202,722
nf_0202_ns_0748,202,748
nf_0202_ns_0775,202,775
nf_0202_ns_0802,202,802
nf_0202_ns_0829,202,829
nf_0202_ns_0855,202,855
nf_0202_ns_0882,202,882
nf_0202_ns_0909,202,909
nf_0202_ns_0936,202,936
nf_0202_ns_0962,202,962
nf_0202_ns_0989,202,989
nf_0202_ns_1016,202,1016
nf_0202_ns_1042,202,1042
nf_0202_ns_1069,202,1069
nf_0202_ns_1096,202,1096
nf_0202_ns_1123,202,1123
nf_0202_ns_1149,202,1149
nf_0202_ns_1176,202,1176
nf_0202_ns_1203,202,1203
nf_0202_ns_1230,202,1230
nf_0202_ns_1256,202,1256
nf_0202_ns_1283,202,1283
nf_0202_ns_1310,202,1310
nf_0202_ns_1336,202,1336
nf_0202_ns_1363,202,1363
nf_0202_ns_1390,202,1390
nf_0202_ns_1417,202,1417
nf_0202_ns_1443,202,1443
nf_0202_ns_1470,202,1470
nf_0202_ns_1497,202,1497
nf_0202_ns_1524,202,1524
nf_0202_ns_1550,202,1550
nf_0202_ns_1577,202,1577
nf_0202_ns_1604,202,1604
nf_0202_ns_1630,202,1630
nf_0202_ns_1657,202,1657
nf_0202_ns_1684,202,1684
nf_0202_ns_1711,202,1711
nf_0202_ns_1737,202,1737
nf_0202_ns_1764,202,1764
nf_0202_ns_1791,202,1791
nf_0202_ns_1818,202,1818
nf_0202_ns_1844,202,1844
nf_0202_ns_1871,202,1871
nf_0202_ns_1898,202,1898
nf_0202_ns_1924,202,1924
nf_0202_ns_1951,202,1951
nf_0202_ns_1978,202,1978
nf_0202_ns_2005,202,2005
nf_0202_ns_2031,202,2031
nf_0202_ns_2058,202,2058
nf_0202_ns_2085,202,2085
nf_0202_ns_2112,202,2112
nf_0202_ns_2138,202,2138
nf_0202_ns_2165,202,2165
nf_0202_ns_2192,202,2192
nf_0202_ns_2218,202,2218
nf_0202_ns_2245,202,2245
nf_0202_ns_2272,202,2272
nf_0202_ns_2299,202,2299
nf_0202_ns_2325,202,2325
nf_0202_ns_2352,202,2352
nf_0202_ns_2379,202,2379
nf_0202_ns_2406,202,2406
nf_0202_ns_2432,202,2432
nf_0202_ns_2459,202,2459
nf_0202_ns_2486,202,2486
nf_0202_ns_2512,202,2512
nf_0202_ns_2539,202,2539
nf_0202_ns_2566,202,2566
nf_0202_ns_2593,202,2593
nf_0202_ns_2619,202,2619
nf_0202_ns_2646,202,2646
nf_0202_ns_2673,202,2673
nf_0202_ns_2700,202,2700
nf_0208_ns_0214,208,214
nf_0208_ns_0241,208,241
nf_0208_ns_0267,208,267
nf_0208_ns_0294,208,294
nf_0208_ns_0321,208,321
nf_0208_ns_0348,208,348
nf_0208_ns_0374,208,374
nf_0208_ns_0401,208,401
nf_0208_ns_0428,208,428
nf_0208_ns_0454,208,454
nf_0208_ns_0481,208,481
nf_0208_ns_0508,208,508
nf_0208_ns_0535,208,535
nf_0208_ns_0561,208,561
nf_0208_ns_0588,208,588
nf_0208_ns_0615,208,615
nf_0208_ns_0642,208,642
nf_0208_ns_0668,208,668
nf_0208_ns_0695,208,695
nf_0208_ns_0722,208,722
nf_0208_ns_0748,208,748
nf_0208_ns_0775,208,775
nf_0208_ns_0802,208,802
nf_0208_ns_0829,208,829
nf_0208_ns_0855,208,855
nf_0208_ns_0882,208,882
nf_0208_ns_0909,208,909
nf_0208_ns_0936,208,936
nf_0208_ns_0962,208,962
nf_0208_ns_0989,208,989
nf_0208_ns_1016,208,1016
nf_0208_ns_1042,208,1042
nf_0208_ns_1069,208,1069
nf_0208_ns_1096,208,1096
nf_0208_ns_1123,208,1123
nf_0208_ns_1149,208,1149
nf_0208_ns_1176,208,1176
nf_0208_ns_1203,208,1203
nf_0208_ns_1230,208,1230
nf_0208_ns_1256,208,1256
nf_0208_ns_1283,208,1283
nf_0208_ns_1310,208,1310
nf_0208_ns_1336,208,1336
nf_0208_ns_1363,208,1363
nf_0208_ns_1390,208,1390
nf_0208_ns_1417,208,1417
nf_0208_ns_1443,208,1443
nf_0208_ns_1470,208,1470
nf_0208_ns_1497,208,1497
nf_0208_ns_1524,208,1524
nf_0208_ns_1550,208,1550
nf_0208_ns_1577,208,1577
nf_0208_ns_1604,208,1604
nf_0208_ns_1630,208,1630
nf_0208_ns_1657,208,1657
nf_0208_ns_1684,208,1684
nf_0208_ns_1711,208,1711
nf_0208_ns_1737,208,1737
nf_0208_ns_1764,208,1764
nf_0208_ns_1791,208,1791
nf_0208_ns_1818,208,1818
nf_0208_ns_1844,208,1844
nf_0208_ns_1871,208,1871
nf_0208_ns_1898,208,1898
nf_0208_ns_1924,208,1924
nf_0208_ns_1951,208,1951
nf_0208_ns_1978,208,1978
nf_0208_ns_2005,208,2005
nf_0208_ns_2031,208,2031
nf_0208_ns_2058,208,2058
nf_0208_ns_2085,208,2085
nf_0208_ns_2112,208,2112
nf_0208_ns_2138,208,2138
nf_0208_ns_2165,208,2165
nf_0208_ns_2192,208,2192
nf_0208_ns_2218,208,2218
nf_0208_ns_2245,208,2245
nf_0208_ns_2272,208,2272
nf_0208_ns_2299,208,2299
nf_0208_ns_2325,208,2325
nf_0208_ns_2352,208,2352
nf_0208_ns_2379,208,2379
nf_0208_ns_2406,208,2406
nf_0208_ns_2432,208,2432
nf_0208_ns_2459,208,2459
nf_0208_ns_2486,208,2486
nf_0208_ns_2512,208,2512
nf_0208_ns_2539,208,2539
nf_0208_ns_2566,208,2566
nf_0208_ns_2593,208,2593
nf_0208_ns_2619,208,2619
nf_0208_ns_2646,208,2646
nf_0208_ns_2673,208,2673
nf_0208_ns_2700,208,2700
nf_0213_ns_0214,213,214
nf_0213_ns_0241,213,241
nf_0213_ns_0267,213,267
nf_0213_ns_0294,213,294
nf_0213_ns_0321,213,321
nf_0213_ns_0348,213,348
nf_0213_ns_0374,213,374
nf_0213_ns_0401,213,401
nf_0213_ns_0428,213,428
nf_0213_ns_0454,213,454
nf_0213_ns_0481,213,481
nf_0213_ns_0508,213,508
nf_0213_ns_0535,213,535
nf_0213_ns_0561,213,561
nf_0213_ns_0588,213,588
nf_0213_ns_0615,213,615
nf_0213_ns_0642,213,642
nf_0213_ns_0668,213,668
nf_0213_ns_0695,213,695
nf_0213_ns_0722,213,722
nf_0213_ns_0748,213,748
nf_0213_ns_0775,213,775
nf_0213_ns_0802,213,802
nf_0213_ns_0829,213,829
nf_0213_ns_0855,213,855
nf_0213_ns_0882,213,882
nf_0213_ns_0909,213,909
nf_0213_ns_0936,213,936
nf_0213_ns_0962,213,962
nf_0213_ns_0989,213,989
nf_0213_ns_1016,213,1016
nf_0213_ns_1042,213,1042
nf_0213_ns_1069,213,1069
nf_0213_ns_1096,213,1096
nf_0213_ns_1123,213,1123
nf_0213_ns_1149,213,1149
nf_0213_ns_1176,213,1176
nf_0213_ns_1203,213,1203
nf_0213_ns_1230,213,1230
nf_0213_ns_1256,213,1256
nf_0213_ns_1283,213,1283
nf_0213_ns_1310,213,1310
nf_0213_ns_1336,213,1336
nf_0213_ns_1363,213,1363
nf_0213_ns_1390,213,1390
nf_0213_ns_1417,213,1417
nf_0213_ns_1443,213,1443
nf_0213_ns_1470,213,1470
nf_0213_ns_1497,213,1497
nf_0213_ns_1524,213,1524
nf_0213_ns_1550,213,1550
nf_0213_ns_1577,213,1577
nf_0213_ns_1604,213,1604
nf_0213_ns_1630,213,1630
nf_0213_ns_1657,213,1657
nf_0213_ns_1684,213,1684
nf_0213_ns_1711,213,1711
nf_0213_ns_1737,213,1737
nf_0213_ns_1764,213,1764
nf_0213_ns_1791,213,1791
nf_0213_ns_1818,213,1818
nf_0213_ns_1844,213,1844
nf_0213_ns_1871,213,1871
nf_0213_ns_1898,213,1898
nf_0213_ns_1924,213,1924
nf_0213_ns_1951,213,1951
nf_0213_ns_1978,213,1978
nf_0213_ns_2005,213,2005
nf_0213_ns_2031,213,2031
nf_0213_ns_2058,213,2058
nf_0213_ns_2085,213,2085
nf_0213_ns_2112,213,2112
nf_0213_ns_2138,213,2138
nf_0213_ns_2165,213,2165
nf_0213_ns_2192,213,2192
nf_0213_ns_2218,213,2218
nf_0213_ns_2245,213,2245
nf_0213_ns_2272,213,2272
nf_0213_ns_2299,213,2299
nf_0213_ns_2325,213,2325
nf_0213_ns_2352,213,2352
nf_0213_ns_2379,213,2379
nf_0213_ns_2406,213,2406
nf_0213_ns_2432,213,2432
nf_0213_ns_2459,213,2459
nf_0213_ns_2486,213,2486
nf_0213_ns_2512,213,2512
nf_0213_ns_2539,213,2539
nf_0213_ns_2566,213,2566
nf_0213_ns_2593,213,2593
nf_0213_ns_2619,213,2619
nf_0213_ns_2646,213,2646
nf_0213_ns_2673,213,2673
nf_0213_ns_2700,213,2700
nf_0218_ns_0241,218,241
nf_0218_ns_0267,218,267
nf_0218_ns_0294,218,294
nf_0218_ns_0321,218,321
nf_0218_ns_0348,218,348
nf_0218_ns_0374,218,374
nf_0218_ns_0401,218,401
nf_0218_ns_0428,218,428
nf_0218_ns_0454,218,454
nf_0218_ns_0481,218,481
nf_0218_ns_0508,218,508
nf_0218_ns_0535,218,535
nf_0218_ns_0561,218,561
nf_0218_ns_0588,218,588
nf_0218_ns_0615,218,615
nf_0218_ns_0642,218,642
nf_0218_ns_0668,218,668
nf_0218_ns_0695,218,695
nf_0218_ns_0722,218,722
nf_0218_ns_0748,218,748
nf_0218_ns_0775,218,775
nf_0218_ns_0802,218,802
nf_0218_ns_0829,218,829
nf_0218_ns_0855,218,855
nf_0218_ns_0882,218,882
nf_0218_ns_0909,218,909
nf_0218_ns_0936,218,936
nf_0218_ns_0962,218,962
nf_0218_ns_0989,218,989
nf_0218_ns_1016,218,1016
nf_0218_ns_1042,218,1042
nf_0218_ns_1069,218,1069
nf_0218_ns_1096,218,1096
nf_0218_ns_1123,218,1123
nf_0218_ns_1149,218,1149
nf_0218_ns_1176,218,1176
nf_0218_ns_1203,218,1203
nf_0218_ns_1230,218,1230
nf_0218_ns_1256,218,1256
nf_0218_ns_1283,218,1283
nf_0218_ns_1310,218,1310
nf_0218_ns_1336,218,1336
nf_0218_ns_1363,218,1363
nf_0218_ns_1390,218,1390
nf_0218_ns_1417,218,1417
nf_0218_ns_1443,218,1443
nf_0218_ns_1470,218,1470
nf_0218_ns_1497,218,1497
nf_0218_ns_1524,218,1524
nf_0218_ns_1550,218,1550
nf_0218_ns_1577,218,1577
nf_0218_ns_1604,218,1604
nf_0218_ns_1630,218,1630
nf_0218_ns_1657,218,1657
nf_0218_ns_1684,218,1684
nf_0218_ns_1711,218,1711
nf_0218_ns_1737,218,1737
nf_0218_ns_1764,218,1764
nf_0218_ns_1791,218,1791
nf_0218_ns_1818,218,1818
nf_0218_ns_1844,218,1844
nf_0218_ns_1871,218,1871
nf_0218_ns_1898,218,1898
nf_0218_ns_1924,218,1924
nf_0218_ns_1951,218,1951
nf_0218_ns_1978,218,1978
nf_0218_ns_2005,218,2005
nf_0218_ns_2031,218,2031
nf_0218_ns_2058,218,2058
nf_0218_ns_2085,218,2085
nf_0218_ns_2112,218,2112
nf_0218_ns_2138,218,2138
nf_0218_ns_2165,218,2165
nf_0218_ns_2192,218,2192
nf_0218_ns_2218,218,2218
nf_0218_ns_2245,218,2245
nf_0218_ns_2272,218,2272
nf_0218_ns_2299,218,2299
nf_0218_ns_2325,218,2325
nf_0218_ns_2352,218,2352
nf_0218_ns_2379,218,2379
nf_0218_ns_2406,218,2406
nf_0218_ns_2432,218,2432
nf_0218_ns_2459,218,2459
nf_0218_ns_2486,218,2486
nf_0218_ns_2512,218,2512
nf_0218_ns_2539,218,2539
nf_0218_ns_2566,218,2566
nf_0218_ns_2593,218,2593
nf_0218_ns_2619,218,2619
nf_0218_ns_2646,218,2646
nf_0218_ns_2673,218,2673
nf_0218_ns_2700,218,2700
nf_0224_ns_0241,224,241
nf_0224_ns_0267,224,267
nf_0224_ns_0294,224,294
nf_0224_ns_0321,224,321
nf_0224_ns_0348,224,348
nf_0224_ns_0374,224,374
nf_0224_ns_0401,224,401
nf_0224_ns_0428,224,428
nf_0224_ns_0454,224,454
nf_0224_ns_0481,224,481
nf_0224_ns_0508,224,508
nf_0224_ns_0535,224,535
nf_0224_ns_0561,224,561
nf_0224_ns_0588,224,588
nf_0224_ns_0615,224,615
nf_0224_ns_0642,224,642
nf_0224_ns_0668,224,668
nf_0224_ns_0695,224,695
nf_0224_ns_0722,224,722
nf_0224_ns_0748,224,748
nf_0224_ns_0775,224,775
nf_0224_ns_0802,224,802
nf_0224_ns_0829,224,829
nf_0224_ns_0855,224,855
nf_0224_ns_0882,224,882
nf_0224_ns_0909,224,909
nf_0224_ns_0936,224,936
nf_0224_ns_0962,224,962
nf_0224_ns_0989,224,989
nf_0224_ns_1016,224,1016
nf_0224_ns_1042,224,1042
nf_0224_ns_1069,224,1069
nf_0224_ns_1096,224,1096
nf_0224_ns_1123,224,1123
nf_0224_ns_1149,224,1149
nf_0224_ns_1176,224,1176
nf_0224_ns_1203,224,1203
nf_0224_ns_1230,224,1230
nf_0224_ns_1256,224,1256
nf_0224_ns_1283,224,1283
nf_0224_ns_1310,224,1310
nf_0224_ns_1336,224,1336
nf_0224_ns_1363,224,1363
nf_0224_ns_1390,224,1390
nf_0224_ns_1417,224,1417
nf_0224_ns_1443,224,1443
nf_0224_ns_1470,224,1470
nf_0224_ns_1497,224,1497
nf_0224_ns_1524,224,1524
nf_0224_ns_1550,224,1550
nf_0224_ns_1577,224,1577
nf_0224_ns_1604,224,1604
nf_0224_ns_1630,224,1630
nf_0224_ns_1657,224,1657
nf_0224_ns_1684,224,1684
nf_0224_ns_1711,224,1711
nf_0224_ns_1737,224,1737
nf_0224_ns_1764,224,1764
nf_0224_ns_1791,224,1791
nf_0224_ns_1818,224,1818
nf_0224_ns_1844,224,1844
nf_0224_ns_1871,224,1871
nf_0224_ns_1898,224,1898
nf_0224_ns_1924,224,1924
nf_0224_ns_1951,224,1951
nf_0224_ns_1978,224,1978
nf_0224_ns_2005,224,2005
nf_0224_ns_2031,224,2031
nf_0224_ns_2058,224,2058
nf_0224_ns_2085,224,2085
nf_0224_ns_2112,224,2112
nf_0224_ns_2138,224,2138
nf_0224_ns_2165,224,2165
nf_0224_ns_2192,224,2192
nf_0224_ns_2218,224,2218
nf_0224_ns_2245,224,2245
nf_0224_ns_2272,224,2272
nf_0224_ns_2299,224,2299
nf_0224_ns_2325,224,2325
nf_0224_ns_2352,224,2352
nf_0224_ns_2379,224,2379
nf_0224_ns_2406,224,2406
nf_0224_ns_2432,224,2432
nf_0224_ns_2459,224,2459
nf_0224_ns_2486,224,2486
nf_0224_ns_2512,224,2512
nf_0224_ns_2539,224,2539
nf_0224_ns_2566,224,2566
nf_0224_ns_2593,224,2593
nf_0224_ns_2619,224,2619
nf_0224_ns_2646,224,2646
nf_0224_ns_2673,224,2673
nf_0224_ns_2700,224,2700
nf_0229_ns_0241,229,241
nf_0229_ns_0267,229,267
nf_0229_ns_0294,229,294
nf_0229_ns_0321,229,321
nf_0229_ns_0348,229,348
nf_0229_ns_0374,229,374
nf_0229_ns_0401,229,401
nf_0229_ns_0428,229,428
nf_0229_ns_0454,229,454
nf_0229_ns_0481,229,481
nf_0229_ns_0508,229,508
nf_0229_ns_0535,229,535
nf_0229_ns_0561,229,561
nf_0229_ns_0588,229,588
nf_0229_ns_0615,229,615
nf_0229_ns_0642,229,642
nf_0229_ns_0668,229,668
nf_0229_ns_0695,229,695
nf_0229_ns_0722,229,722
nf_0229_ns_0748,229,748
nf_0229_ns_0775,229,775
nf_0229_ns_0802,229,802
nf_0229_ns_0829,229,829
nf_0229_ns_0855,229,855
nf_0229_ns_0882,229,882
nf_0229_ns_0909,229,909
nf_0229_ns_0936,229,936
nf_0229_ns_0962,229,962
nf_0229_ns_0989,229,989
nf_0229_ns_1016,229,1016
nf_0229_ns_1042,229,1042
nf_0229_ns_1069,229,1069
nf_0229_ns_1096,229,1096
nf_0229_ns_1123,229,1123
nf_0229_ns_1149,229,1149
nf_0229_ns_1176,229,1176
nf_0229_ns_1203,229,1203
nf_0229_ns_1230,229,1230
nf_0229_ns_1256,229,1256
nf_0229_ns_1283,229,1283
nf_0229_ns_1310,229,1310
nf_0229_ns_1336,229,1336
nf_0229_ns_1363,229,1363
nf_0229_ns_1390,229,1390
nf_0229_ns_1417,229,1417
nf_0229_ns_1443,229,1443
nf_0229_ns_1470,229,1470
nf_0229_ns_1497,229,1497
nf_0229_ns_1524,229,1524
nf_0229_ns_1550,229,1550
nf_0229_ns_1577,229,1577
nf_0229_ns_1604,229,1604
nf_0229_ns_1630,229,1630
nf_0229_ns_1657,229,1657
nf_0229_ns_1684,229,1684
nf_0229_ns_1711,229,1711
nf_0229_ns_1737,229,1737
nf_0229_ns_1764,229,1764
nf_0229_ns_1791,229,1791
nf_0229_ns_1818,229,1818
nf_0229_ns_1844,229,1844
nf_0229_ns_1871,229,1871
nf_0229_ns_1898,229,1898
nf_0229_ns_1924,229,1924
nf_0229_ns_1951,229,1951
nf_0229_ns_1978,229,1978
nf_0229_ns_2005,229,2005
nf_0229_ns_2031,229,2031
nf_0229_ns_2058,229,2058
nf_0229_ns_2085,229,2085
nf_0229_ns_2112,229,2112
